Date,Home,Visitor,GameID,WinDiff,HomeAdv,WPctDiff,RunDiff,RADiff,RPGDiff,H2H,AVG,SLG,OBP,ISO,OPS,DER,PythagDiff,ERA,WHIP,BB9,K9,HR9,FIP,HWin
20230813,ARI,SDN,20230813ARISDN,2,3,0.017,8,86,0.07,-2,0.026,0.053,0.025,0.027,0.079,0.008,-0.06800000000000006,5.65,-0.57,1.96,-1.04,2.08,4.0,True
20230821,ARI,TEX,20230821ARITEX,-8,0,-0.069,-113,79,-0.95,0,-0.079,0.0,-0.099,0.079,-0.079,0.149,-0.14100000000000001,5.4,0.43,1.8,5.4,0.0,2.5,True
20230822,ARI,TEX,20230822ARITEX,-7,1,-0.06,-112,78,-0.93,1,-0.05,0.001,-0.055,0.051,-0.049,0.087,-0.14,2.09,0.3,1.36,10.84,0.73,2.2,True
20230824,ARI,CIN,20230824ARICIN,-2,-5,-0.011,-18,-30,-0.1,-3,-0.009,-0.016,-0.041,-0.007,-0.025,0.079,0.009000000000000008,3.27,0.38,3.95,9.82,1.09,3.86,True
20230825,ARI,CIN,20230825ARICIN,-1,-4,-0.004,-17,-31,-0.1,-2,0.039,0.078,0.0,0.039,0.117,0.045,0.010000000000000009,7.96,0.61,3.41,8.81,1.71,4.84,True
20230826,ARI,CIN,20230826ARICIN,0,-3,0.004,-15,-33,-0.08,-1,0.023,0.022,0.01,-0.001,0.045,0.036,0.013000000000000012,6.87,0.03,-0.47,-1.66,1.18,1.92,False
20230827,ARI,CIN,20230827ARICIN,-1,-4,-0.004,-16,-32,-0.09,-2,0.018,0.012,-0.001,-0.006,0.03,0.026,0.01100000000000001,-2.51,-0.8,-2.57,-8.81,-2.51,-2.07,True
20230901,ARI,BAL,20230901ARIBAL,-15,-7,-0.117,-36,81,-0.31,0,0.271,0.465,0.337,0.194,0.736,0.683,-0.08599999999999997,6.28,0.52,3.98,7.53,1.26,4.57,True
20230902,ARI,BAL,20230902ARIBAL,-14,-6,-0.108,-34,79,-0.29,1,0.037,0.162,0.061,0.125,0.199,-0.01,-0.08299999999999996,1.46,0.19,0.0,5.84,0.73,3.1,False
20230903,ARI,BAL,20230903ARIBAL,-15,-7,-0.115,-38,83,-0.31,0,0.006,-0.008,0.036,-0.014,-0.002,-0.015,-0.08799999999999997,-3.35,-1.69,-2.24,4.01,-1.02,-3.11,False
20230904,ARI,COL,20230904ARICOL,20,15,0.143,40,-141,0.26,6,-0.034,-0.043,0.003,-0.009,-0.077,0.082,0.11499999999999999,-0.41,-1.52,-3.16,0.25,-2.38,-4.51,True
20230905,ARI,COL,20230905ARICOL,21,16,0.149,42,-143,0.27,7,0.011,0.046,0.035,0.035,0.057,0.049,0.11699999999999999,-0.64,-1.03,-1.6,7.17,-3.06,-6.46,False
20230906,ARI,COL,20230906ARICOL,20,15,0.141,41,-142,0.26,6,-0.01,0.017,0.023,0.027,0.007,0.067,0.11499999999999999,-5.09,-2.5,-1.72,7.71,-4.29,-8.42,True
20230915,ARI,CHN,20230915ARICHN,-1,2,-0.01,-52,64,-0.39,2,0.093,0.258,0.059,0.165,0.351,-0.052,-0.07600000000000007,7.3,0.57,3.32,8.85,1.55,4.62,True
20230916,ARI,CHN,20230916ARICHN,0,3,-0.003,-50,62,-0.37,3,0.081,0.162,0.063,0.081,0.243,-0.071,-0.07400000000000007,6.23,0.52,3.98,7.62,1.04,4.35,True
20230917,ARI,CHN,20230917ARICHN,1,4,0.003,-49,61,-0.36,4,0.077,0.189,0.022,0.112,0.266,-0.049,-0.07100000000000006,7.67,0.59,3.22,5.06,1.99,5.98,True
20230919,ARI,SFN,20230919ARISFN,3,8,0.016,53,61,0.33,-1,0.071,0.1,0.042,0.029,0.171,-0.089,-0.0050000000000000044,2.4,-0.91,-1.08,7.29,0.74,-0.91,True
20230920,ARI,SFN,20230920ARISFN,4,9,0.023,57,57,0.35,0,0.058,0.079,0.03,0.021,0.137,-0.07,0.0010000000000000009,1.39,-0.69,1.25,4.41,0.9,0.53,True
20230929,ARI,HOU,20230929ARIHOU,-3,-5,-0.019,-70,51,-0.44,0,-0.018,-0.014,-0.009,0.004,-0.032,0.011,-0.07299999999999995,2.63,0.33,1.58,10.96,0.79,2.33,False
20230930,ARI,HOU,20230930ARIHOU,-4,-6,-0.025,-71,52,-0.44,-1,-0.02,0.024,0.0,0.044,0.004,0.024,-0.07399999999999995,2.7,0.34,3.43,10.49,0.93,3.3,False
20231001,ARI,HOU,20231001ARIHOU,-5,-7,-0.031,-72,53,-0.45,-2,-0.018,0.008,-0.01,0.026,-0.01,0.017,-0.07499999999999996,0.99,-0.39,0.41,-2.98,0.9,2.1,False
20230408,ATL,SDN,20230408ATLSDN,2,0,0.25,7,-14,0.88,0,0.079,0.079,0.022,0.0,0.158,-0.092,0.26699999999999996,0,0,0,0,0,0,False
20230409,ATL,SDN,20230409ATLSDN,1,-1,0.111,4,-11,0.45,-1,0.009,0.031,0.01,0.022,0.04,-0.041,0.18200000000000005,0,0,0,0,0,0,False
20230410,ATL,CIN,20230410ATLCIN,2,0,0.1,11,1,0.22,0,0.248,0.337,0.379,0.089,0.585,0.671,0.11299999999999993,0,0,0,0,0,0,True
20230411,ATL,CIN,20230411ATLCIN,3,1,0.192,12,0,0.31,1,-0.04,0.047,0.051,0.087,0.007,0.018,0.12199999999999994,0,0,0,0,0,0,True
20230412,ATL,CIN,20230412ATLCIN,4,2,0.267,13,-1,0.33,2,0.044,0.15,0.081,0.106,0.194,-0.042,0.12499999999999994,5.4,0.47,5.4,16.2,1.8,3.9,True
20230421,ATL,HOU,20230421ATLHOU,5,1,0.263,1,-12,0.06,0,0.287,0.433,0.393,0.146,0.72,0.615,0.07500000000000007,0.0,0.37,1.42,9.95,0.0,1.36,False
20230422,ATL,HOU,20230422ATLHOU,4,0,0.2,-1,-10,-0.05,-1,-0.057,-0.078,-0.013,-0.021,-0.135,0.088,0.052000000000000046,12.0,0.89,12.0,9.0,0.0,7.1,False
20230423,ATL,HOU,20230423ATLHOU,3,-1,0.143,-4,-7,-0.19,-2,0.016,-0.03,0.054,-0.046,-0.014,-0.007,0.02100000000000002,0,0,0,0,0,0,False
20230424,ATL,MIA,20230424ATLMIA,2,-1,0.091,37,-14,1.68,0,0.251,0.407,0.351,0.156,0.658,0.661,0.262,5.4,0.43,4.5,16.2,0.9,2.3,True
20230425,ATL,MIA,20230425ATLMIA,3,0,0.13,48,-25,2.09,1,0.163,0.362,0.257,0.199,0.525,0.044,0.34800000000000003,3.6,0.6,5.4,10.8,1.8,5.7,True
20230426,ATL,MIA,20230426ATLMIA,4,1,0.167,51,-28,2.13,2,0.069,0.176,0.142,0.107,0.245,0.007,0.35400000000000004,0.0,0.35,1.46,9.49,0.0,1.72,True
20230427,ATL,MIA,20230427ATLMIA,5,2,0.2,53,-30,2.12,3,0.089,0.084,0.161,-0.005,0.173,-0.099,0.35500000000000004,7.88,0.67,5.62,5.62,2.25,7.72,False
20230505,ATL,BAL,20230505ATLBAL,-1,-6,-0.054,-3,-28,-0.27,0,0.257,0.468,0.355,0.211,0.725,0.678,0.08600000000000008,0.0,0.3,4.05,6.75,0.0,2.95,False
20230506,ATL,BAL,20230506ATLBAL,-2,-7,-0.083,-8,-23,-0.42,-1,-0.015,-0.14,0.02,-0.125,-0.155,-0.023,0.05500000000000005,3.0,0.28,2.5,15.5,0.5,1.21,True
20230507,ATL,BAL,20230507ATLBAL,-1,-6,-0.05,-7,-24,-0.38,0,-0.032,-0.098,0.05,-0.066,-0.13,0.115,0.05800000000000005,2.04,0.38,2.04,8.15,1.53,4.35,True
20230509,ATL,BOS,20230509ATLBOS,2,1,0.074,-26,-54,-0.58,0,0.255,0.445,0.356,0.19,0.7,0.69,0.09399999999999997,2.25,0.39,3.75,11.25,1.5,4.27,True
20230510,ATL,BOS,20230510ATLBOS,3,2,0.099,-20,-60,-0.39,1,-0.046,-0.054,-0.004,-0.008,-0.1,0.035,0.12,2.35,0.35,2.35,11.73,0.0,1.27,False
20230519,ATL,SEA,20230519ATLSEA,5,-1,0.117,31,-9,0.72,0,0.259,0.446,0.357,0.187,0.705,0.685,0.08999999999999997,1.96,0.41,3.13,7.83,1.17,4.36,True
20230520,ATL,SEA,20230520ATLSEA,6,0,0.137,35,-13,0.79,1,0.013,0.126,0.08,0.113,0.139,0.031,0.10699999999999998,5.14,0.48,1.29,12.86,1.29,2.53,False
20230521,ATL,SEA,20230521ATLSEA,5,-1,0.111,31,-9,0.69,0,-0.011,0.067,0.013,0.078,0.056,0.05,0.08599999999999997,9.0,0.83,9.0,9.0,0.0,4.1,True
20230522,ATL,LAN,20230522ATLLAN,-1,0,0.005,-26,-38,-0.33,0,0.009,-0.036,-0.016,-0.045,-0.027,-0.029,0.040000000000000036,2.5,0.39,3.5,11.0,1.5,4.16,False
20230523,ATL,LAN,20230523ATLLAN,-2,-1,-0.016,-28,-36,-0.36,-1,-0.015,-0.106,-0.025,-0.091,-0.121,-0.024,0.031000000000000028,3.13,0.28,1.96,16.04,0.39,0.75,False
20230524,ATL,LAN,20230524ATLLAN,-3,-2,-0.037,-35,-29,-0.5,-2,-0.023,-0.142,-0.041,-0.119,-0.165,0.01,0.0030000000000000027,2.17,0.41,2.79,8.07,0.93,3.79,True
20230525,ATL,PHI,20230525ATLPHI,7,5,0.143,42,-47,0.86,0,0.254,0.43,0.34,0.176,0.684,0.691,0.183,14.55,0.85,2.08,6.24,4.16,8.41,True
20230526,ATL,PHI,20230526ATLPHI,8,6,0.16,45,-50,0.9,1,-0.089,-0.161,-0.049,-0.072,-0.25,0.085,0.19,4.5,0.4,4.5,9.9,0.9,4.0,False
20230527,ATL,PHI,20230527ATLPHI,7,5,0.137,43,-48,0.84,0,-0.03,-0.038,-0.033,-0.008,-0.068,0.01,0.178,4.3,0.43,3.52,10.57,1.96,4.88,False
20230528,ATL,PHI,20230528ATLPHI,6,4,0.115,42,-47,0.81,-1,-0.003,0.057,-0.01,0.06,0.054,0.027,0.174,3.1,0.31,2.48,16.14,0.62,1.24,True
20230606,ATL,NYN,20230606ATLNYN,3,0,0.059,43,-32,0.8,-1,0.272,0.464,0.347,0.192,0.736,0.678,0.131,2.06,0.42,2.57,8.23,1.03,3.87,True
20230607,ATL,NYN,20230607ATLNYN,4,1,0.075,45,-34,0.82,0,0.148,0.09,0.126,-0.058,0.238,-0.169,0.136,4.08,0.46,3.82,11.46,1.27,3.75,True
20230608,ATL,NYN,20230608ATLNYN,5,2,0.09,47,-36,0.83,1,0.058,0.006,0.009,-0.052,0.064,-0.072,0.13899999999999996,3.07,0.3,2.85,14.93,0.88,2.0,True
20230609,ATL,WAS,20230609ATLWAS,12,5,0.187,59,-66,0.88,1,0.028,0.114,0.045,0.086,0.142,-0.033,0.199,-4.22,-1.27,0.49,4.0,-1.69,-3.73,True
20230610,ATL,WAS,20230610ATLWAS,13,6,0.2,60,-67,0.89,2,-0.003,0.083,0.028,0.086,0.08,0.031,0.2,0.87,-1.38,-0.06,-4.77,-0.36,0.72,True
20230611,ATL,WAS,20230611ATLWAS,14,7,0.212,62,-69,0.9,3,0.028,0.119,0.051,0.091,0.147,-0.026,0.20299999999999996,-7.76,-1.67,-1.53,-1.61,-2.84,-4.03,False
20230615,ATL,COL,20230615ATLCOL,12,7,0.189,33,-104,0.61,0,0.003,0.009,0.031,0.006,0.012,0.043,0.19,-7.94,-1.33,-1.24,4.28,-4.76,-8.24,True
20230616,ATL,COL,20230616ATLCOL,13,8,0.201,38,-109,0.68,1,0.056,0.097,0.08,0.041,0.153,-0.033,0.19899999999999995,-10.21,-1.91,3.48,-5.03,0.44,3.06,True
20230617,ATL,COL,20230617ATLCOL,14,9,0.211,45,-116,0.77,2,0.005,0.024,0.019,0.019,0.029,0.019,0.21499999999999997,1.61,-0.52,-0.85,-0.48,1.36,1.98,True
20230618,ATL,COL,20230618ATLCOL,15,10,0.223,53,-124,0.87,3,0.008,0.079,0.022,0.071,0.087,0.033,0.23199999999999998,4.5,0.47,4.27,11.25,1.57,4.45,True
20230626,ATL,MIN,20230626ATLMIN,9,7,0.13,78,10,1.13,0,-0.019,0.035,-0.074,0.054,0.016,0.09,0.07699999999999996,4.4,0.35,3.0,15.2,1.2,2.46,True
20230627,ATL,MIN,20230627ATLMIN,10,8,0.141,81,7,1.15,1,0.09,0.118,0.011,0.028,0.208,-0.071,0.08499999999999996,0.1,-0.93,0.74,-5.76,1.38,3.68,True
20230628,ATL,MIN,20230628ATLMIN,11,9,0.152,85,3,1.19,2,0.018,0.079,0.014,0.061,0.097,0.047,0.09399999999999997,0,0,0,0,0,0,True
20230630,ATL,MIA,20230630ATLMIA,4,4,0.065,100,-16,1.35,5,0.043,0.086,0.058,0.043,0.129,-0.006,0.139,4.32,-0.94,6.64,1.73,3.31,6.61,True
20230701,ATL,MIA,20230701ATLMIA,5,5,0.076,112,-28,1.48,6,0.053,0.138,0.064,0.085,0.191,-0.011,0.16500000000000004,4.6,-0.72,-2.8,6.2,1.6,0.27,True
20230702,ATL,MIA,20230702ATLMIA,6,6,0.088,119,-35,1.55,7,0.05,0.106,0.067,0.056,0.156,-0.019,0.18100000000000005,0.81,-0.9,-1.82,5.36,-0.38,-2.34,True
20230714,ATL,CHA,20230714ATLCHA,21,14,0.25,112,-92,1.39,0,-0.01,0.058,-0.015,0.068,0.048,0.079,0.22100000000000003,-0.41,-2.29,-11.66,4.44,-0.83,-5.84,True
20230715,ATL,CHA,20230715ATLCHA,22,15,0.258,121,-101,1.48,1,0.009,0.066,0.015,0.057,0.075,0.035,0.23800000000000004,-3.66,-1.33,-0.24,4.07,-3.43,-5.94,False
20230716,ATL,CHA,20230716ATLCHA,21,14,0.244,120,-100,1.46,0,0.025,0.075,0.037,0.05,0.1,0.006,0.23300000000000004,-1.5,-0.54,1.93,0.42,-1.5,-1.61,False
20230718,ATL,ARI,20230718ATLARI,8,5,0.099,46,-80,0.61,1,0.03,0.042,0.033,0.012,0.072,-0.041,0.131,-3.78,-1.17,-1.41,0.22,0.05,-0.24,False
20230719,ATL,ARI,20230719ATLARI,7,4,0.087,43,-77,0.57,0,0.009,0.026,0.017,0.017,0.035,-0.003,0.121,-3.48,-1.28,0.67,5.02,-0.38,-1.29,False
20230720,ATL,ARI,20230720ATLARI,6,3,0.076,41,-75,0.54,-1,0.024,0.065,0.023,0.041,0.089,-0.016,0.11599999999999999,2.36,-0.5,1.29,3.91,0.5,0.29,True
20230728,ATL,MIL,20230728ATLMIL,6,4,0.077,121,-17,1.33,1,0.075,0.235,0.089,0.16,0.31,-0.005,0.131,1.5,0.56,4.5,6.0,1.5,5.43,True
20230729,ATL,MIL,20230729ATLMIL,7,5,0.086,124,-20,1.36,2,0.067,0.221,0.064,0.154,0.288,-0.001,0.134,3.69,0.43,2.66,7.82,1.33,4.36,True
20230730,ATL,MIL,20230730ATLMIL,8,6,0.094,130,-26,1.4,3,0.048,0.164,0.066,0.116,0.212,-0.01,0.14300000000000002,2.03,0.33,2.7,7.43,1.35,4.3,True
20230731,ATL,ANA,20230731ATLANA,11,9,0.122,39,-81,0.52,0,-0.016,-0.03,-0.045,-0.014,-0.046,0.184,0.10799999999999998,-0.02,-0.99,-2.59,-0.84,-0.15,-0.7,False
20230801,ATL,ANA,20230801ATLANA,10,8,0.112,36,-78,0.49,-1,-0.008,-0.019,-0.032,-0.011,-0.027,0.154,0.10299999999999998,-0.42,-1.01,0.14,7.99,0.32,-1.35,True
20230802,ATL,ANA,20230802ATLANA,11,9,0.119,40,-82,0.52,0,-0.018,-0.027,-0.055,-0.009,-0.045,0.205,0.10899999999999999,-0.49,-0.27,3.72,-5.06,-1.64,0.0,True
20230814,ATL,NYA,20230814ATLNYA,12,11,0.107,149,-10,1.31,0,0.103,0.263,0.099,0.16,0.366,-0.022,0.122,3.55,0.42,3.55,8.52,1.42,4.44,True
20230815,ATL,NYA,20230815ATLNYA,13,12,0.115,157,-18,1.37,1,0.064,0.211,0.074,0.147,0.275,-0.02,0.135,1.94,-1.09,-2.12,2.91,-0.31,-1.63,True
20230816,ATL,NYA,20230816ATLNYA,14,13,0.122,162,-23,1.39,2,0.093,0.268,0.082,0.175,0.361,-0.06,0.14200000000000002,3.89,0.44,3.89,10.26,1.43,4.4,True
20230818,ATL,SFN,20230818ATLSFN,13,11,0.113,151,-28,1.29,0,0.065,0.139,0.045,0.074,0.204,-0.078,0.136,4.07,-0.89,-0.02,11.1,1.16,-0.71,True
20230819,ATL,SFN,20230819ATLSFN,14,12,0.12,155,-32,1.32,1,0.087,0.174,0.065,0.087,0.261,-0.089,0.14300000000000002,3.49,-0.48,0.94,0.97,0.61,0.74,True
20230820,ATL,SFN,20230820ATLSFN,15,13,0.128,156,-33,1.31,2,0.06,0.174,0.074,0.114,0.234,-0.037,0.14300000000000002,-0.48,-1.05,0.96,-2.89,0.96,2.36,False
20230821,ATL,NYN,20230821ATLNYN,20,15,0.17,150,-70,1.29,4,0.069,0.06,0.02,-0.009,0.129,-0.087,0.16800000000000004,0,0,0,0,0,0,False
20230822,ATL,NYN,20230822ATLNYN,19,14,0.161,144,-64,1.23,3,0.011,-0.074,-0.013,-0.085,-0.063,-0.041,0.15700000000000003,3.12,0.39,2.52,7.08,1.08,4.09,True
20230823,ATL,NYN,20230823ATLNYN,20,15,0.168,145,-65,1.23,4,0.023,-0.05,-0.003,-0.073,-0.027,-0.057,0.15800000000000003,3.58,0.43,3.7,10.63,1.31,4.07,True
20230905,ATL,SLN,20230905ATLSLN,31,16,0.231,158,-152,1.2,3,0.003,-0.093,0.013,-0.096,-0.09,-0.061,0.21400000000000002,7.1,0.53,2.84,8.52,3.55,7.28,False
20230906,ATL,SLN,20230906ATLSLN,30,15,0.222,154,-148,1.16,2,0.027,-0.062,0.049,-0.089,-0.035,-0.079,0.20600000000000002,3.74,0.32,2.35,14.62,1.07,2.28,False
20230907,ATL,SLN,20230907ATLSLN,29,14,0.213,149,-143,1.11,1,-0.03,-0.201,0.001,-0.171,-0.231,0.001,0.197,0.1,-0.72,-1.01,2.0,1.48,1.36,True
20230908,ATL,PIT,20230908ATLPIT,26,14,0.19,184,-108,1.35,0,0.103,0.125,0.144,0.022,0.228,-0.047,0.197,-1.47,-0.95,-1.81,-1.3,-1.24,-1.92,True
20230909,ATL,PIT,20230909ATLPIT,27,15,0.196,190,-114,1.39,1,0.094,0.167,0.144,0.073,0.261,-0.048,0.20400000000000001,-0.64,-0.82,-4.82,-3.21,-0.64,-1.5,False
20230910,ATL,PIT,20230910ATLPIT,26,14,0.187,186,-110,1.35,0,0.062,0.157,0.1,0.095,0.219,0.002,0.197,14.55,0.77,2.08,8.31,4.16,7.95,True
20230918,ATL,PHI,20230918ATLPHI,14,10,0.094,114,-16,0.76,2,-0.014,0.007,-0.016,0.021,-0.007,0.051,0.07599999999999996,5.09,-0.06,3.62,-3.21,1.64,4.62,False
20230919,ATL,PHI,20230919ATLPHI,13,9,0.087,108,-10,0.72,1,-0.011,-0.024,-0.015,-0.013,-0.035,0.043,0.06799999999999995,4.24,0.34,2.59,14.69,1.14,2.44,True
20230920,ATL,PHI,20230920ATLPHI,14,10,0.093,114,-16,0.76,2,0.024,0.078,0.021,0.054,0.102,0.016,0.07499999999999996,-3.4,-0.97,0.45,-4.05,-1.81,-1.4,False
20230926,ATL,CHN,20230926ATLCHN,18,12,0.116,97,-20,0.62,-1,0.088,0.23,0.064,0.142,0.318,-0.061,0.06399999999999995,-5.74,-1.12,-0.03,-0.48,-1.81,-2.36,True
20230927,ATL,CHN,20230927ATLCHN,19,13,0.121,98,-21,0.62,0,0.061,0.223,0.042,0.162,0.284,-0.036,0.06499999999999995,-3.15,-1.36,-4.95,-3.04,-1.58,-3.25,True
20230928,ATL,CHN,20230928ATLCHN,20,14,0.126,99,-22,0.62,1,0.064,0.214,0.043,0.15,0.278,-0.039,0.06599999999999995,2.95,-0.62,0.93,-5.13,1.96,4.29,True
20230929,ATL,WAS,20230929ATLWAS,33,15,0.208,225,-151,1.42,6,0.032,0.154,0.067,0.122,0.186,-0.015,0.21799999999999997,0.84,-1.32,-2.05,-0.49,-1.2,-2.32,False
20230930,ATL,WAS,20230930ATLWAS,32,14,0.199,221,-147,1.38,5,0.034,0.089,0.066,0.055,0.123,-0.039,0.21200000000000002,4.21,0.33,2.39,14.65,1.15,2.43,True
20231001,ATL,WAS,20231001ATLWAS,33,15,0.205,223,-149,1.39,6,0.053,0.169,0.09,0.116,0.222,-0.036,0.21300000000000002,10.13,0.72,3.38,5.4,3.38,8.13,False
20230409,BAL,NYA,20230409BALNYA,-1,0,-0.125,3,22,0.37,0,-0.061,-0.213,-0.069,-0.152,-0.274,0.017,-0.261,0,0,0,0,0,0,False
20230410,BAL,OAK,20230410BALOAK,2,1,0.222,18,-23,2.0,0,0.237,0.342,0.31,0.105,0.579,0.702,0.31900000000000006,0,0,0,0,0,0,True
20230411,BAL,OAK,20230411BALOAK,3,2,0.3,22,-27,2.2,1,-0.017,0.084,0.0,0.101,0.067,0.147,0.364,0,0,0,0,0,0,True
20230412,BAL,OAK,20230412BALOAK,4,3,0.363,26,-31,2.37,2,0.026,0.203,0.018,0.177,0.229,0.055,0.37,7.2,0.53,5.4,7.2,1.8,5.9,False
20230413,BAL,OAK,20230413BALOAK,3,2,0.25,22,-27,1.83,1,-0.093,-0.083,-0.03,0.01,-0.176,0.135,0.297,5.78,0.57,7.71,9.64,0.0,3.53,True
20230421,BAL,DET,20230421BALDET,4,1,0.199,45,-3,2.32,0,0.259,0.459,0.346,0.2,0.718,0.705,0.2770000000000001,6.0,0.33,0.0,9.0,3.0,5.43,True
20230422,BAL,DET,20230422BALDET,5,2,0.243,46,-4,2.26,1,0.104,0.305,0.181,0.201,0.409,-0.072,0.2819999999999999,1.42,0.42,4.27,5.69,0.0,3.26,True
20230423,BAL,DET,20230423BALDET,6,3,0.282,50,-8,2.35,2,0.135,0.273,0.099,0.138,0.408,-0.122,0.31099999999999994,10.39,0.77,8.31,12.47,0.0,3.1,True
20230424,BAL,BOS,20230424BALBOS,2,2,0.145,-24,-31,-0.6,-1,0.235,0.408,0.302,0.173,0.643,0.734,0.04299999999999993,7.72,0.54,4.82,4.82,2.89,8.14,True
20230425,BAL,BOS,20230425BALBOS,3,3,0.182,-23,-32,-0.53,0,-0.037,-0.128,0.002,-0.091,-0.165,0.055,0.04799999999999993,0,0,0,0,0,0,False
20230426,BAL,BOS,20230426BALBOS,2,2,0.132,-25,-30,-0.59,-1,-0.042,-0.082,-0.051,-0.04,-0.124,0.043,0.029999999999999916,2.77,0.26,0.69,7.62,1.38,3.64,True
20230508,BAL,TBA,20230508BALTBA,-5,0,-0.124,-37,44,-0.9,0,0.26,0.424,0.314,0.164,0.684,0.692,-0.19700000000000006,1.42,0.34,4.26,10.66,0.71,3.18,False
20230509,BAL,TBA,20230509BALTBA,-6,-1,-0.149,-40,47,-0.96,-1,-0.116,-0.13,-0.129,-0.014,-0.246,0.077,-0.20900000000000007,4.82,0.64,6.75,11.58,0.0,2.78,True
20230510,BAL,TBA,20230510BALTBA,-5,0,-0.117,-38,45,-0.89,0,-0.023,-0.057,-0.016,-0.034,-0.08,0.002,-0.19800000000000006,5.57,0.49,3.43,5.57,2.14,6.24,True
20230512,BAL,PIT,20230512BALPIT,4,0,0.123,15,3,0.53,0,0.235,0.397,0.301,0.162,0.632,0.725,0.026999999999999913,12.28,0.86,7.37,6.14,2.46,8.15,True
20230513,BAL,PIT,20230513BALPIT,5,1,0.146,18,0,0.59,1,-0.046,0.0,-0.006,0.046,-0.046,0.068,0.04299999999999993,2.66,0.27,1.14,8.37,1.52,3.82,True
20230514,BAL,PIT,20230514BALPIT,6,2,0.167,20,-2,0.63,2,0.043,0.213,0.031,0.17,0.256,0.013,0.051999999999999935,1.93,0.38,3.86,9.16,0.96,3.74,False
20230515,BAL,ANA,20230515BALANA,6,2,0.163,-7,-33,-0.05,0,-0.05,-0.088,-0.065,-0.038,-0.138,0.114,0.06599999999999995,1.53,-1.18,0.07,-6.73,-1.13,-0.56,False
20230516,BAL,ANA,20230516BALANA,5,1,0.135,-11,-29,-0.14,-1,-0.056,-0.085,-0.063,-0.029,-0.141,0.141,0.04599999999999993,-0.74,-1.23,-3.42,-2.77,1.67,1.99,True
20230517,BAL,ANA,20230517BALANA,6,2,0.155,-7,-33,-0.04,0,-0.07,-0.144,-0.076,-0.074,-0.214,0.144,0.061999999999999944,0.17,-0.67,2.75,-1.79,0.03,1.15,True
20230518,BAL,ANA,20230518BALANA,7,3,0.174,-5,-35,0.0,1,-0.039,-0.152,-0.055,-0.113,-0.191,0.078,0.06999999999999995,-5.15,-1.49,-2.73,2.2,-0.63,-2.7,False
20230526,BAL,TEX,20230526BALTEX,3,0,0.047,-51,11,-1.15,1,-0.06,-0.016,-0.095,0.044,-0.076,0.136,-0.09699999999999998,7.36,0.71,5.89,9.33,1.96,5.83,False
20230527,BAL,TEX,20230527BALTEX,2,-1,0.027,-61,21,-1.32,0,-0.061,-0.086,-0.099,-0.025,-0.147,0.098,-0.129,4.41,0.44,2.75,5.79,1.65,5.21,False
20230528,BAL,TEX,20230528BALTEX,1,-2,0.007,-63,23,-1.33,-1,-0.062,-0.014,-0.082,0.048,-0.076,0.097,-0.134,4.95,0.45,3.15,7.2,1.35,4.65,True
20230529,BAL,CLE,20230529BALCLE,12,5,0.218,94,21,1.71,0,0.25,0.401,0.299,0.151,0.651,0.706,0.15299999999999997,2.52,0.27,1.51,9.34,1.51,3.72,False
20230530,BAL,CLE,20230530BALCLE,11,4,0.195,89,26,1.58,-1,0.013,0.035,0.075,0.022,0.048,0.03,0.13100000000000006,3.04,0.44,4.18,9.13,0.76,3.56,True
20230531,BAL,CLE,20230531BALCLE,12,5,0.211,92,23,1.61,0,-0.006,0.067,0.028,0.073,0.061,0.003,0.13899999999999996,3.24,0.48,2.16,7.56,1.08,3.7,False
20230609,BAL,KCA,20230609BALKCA,21,8,0.339,68,-49,1.1,1,-0.011,0.024,-0.016,0.035,0.013,0.019,0.18700000000000006,2.38,0.26,1.3,9.5,1.3,3.29,True
20230610,BAL,KCA,20230610BALKCA,22,9,0.349,69,-50,1.1,2,0.006,0.071,0.018,0.065,0.077,0.02,0.18800000000000006,7.84,-0.25,6.23,1.84,1.04,3.52,True
20230611,BAL,KCA,20230611BALKCA,23,10,0.36,74,-55,1.16,3,0.007,0.071,0.006,0.064,0.078,0.006,0.20100000000000007,-1.12,-0.81,1.43,-2.96,-1.64,-1.23,True
20230613,BAL,TOR,20230613BALTOR,5,2,0.094,17,-1,0.4,3,-0.062,-0.094,-0.066,-0.032,-0.156,0.059,0.025999999999999912,1.38,-0.9,-4.73,-1.5,-0.12,-1.33,True
20230614,BAL,TOR,20230614BALTOR,6,3,0.108,22,-6,0.47,4,-0.065,-0.04,-0.052,0.025,-0.105,0.065,0.039999999999999925,-4.95,-1.35,0.45,-4.5,-1.24,-0.53,False
20230615,BAL,TOR,20230615BALTOR,5,2,0.091,20,-4,0.44,3,-0.071,-0.086,-0.055,-0.015,-0.157,0.062,0.03399999999999992,-10.05,-2.04,-0.78,-3.53,-5.12,-6.87,True
20230623,BAL,SEA,20230623BALSEA,10,7,0.137,41,16,0.56,0,0.04,0.079,0.018,0.039,0.119,-0.022,0.031000000000000028,-4.47,-1.01,2.03,-3.18,-2.24,-2.2,False
20230624,BAL,SEA,20230624BALSEA,9,6,0.122,29,28,0.4,-1,-0.016,0.022,-0.018,0.038,0.006,0.043,-0.0010000000000000009,-0.07,-0.36,0.98,0.71,1.2,1.97,True
20230625,BAL,SEA,20230625BALSEA,10,7,0.134,31,26,0.41,0,-0.02,-0.02,-0.041,0.0,-0.04,0.031,0.0040000000000000036,-0.39,-0.64,0.85,-2.1,-0.22,0.62,True
