Date,Home,Visitor,GameID,WinDiff,HomeAdv,WPctDiff,RunDiff,RPGDiff,H2H,AVG,SLG,OBP,ISO,OPS,ERA,WHIP,BB9,K9,HR9,FIP
20230911,MIN,TBA,20230911MINTBA,35,17,-0.163,322,-1.32,0,-0.011,-0.043,-0.007,-0.032,-0.054,-0.31,-0.83,1.02,-0.77,-0.34,0.06
20230912,MIN,TBA,20230912MINTBA,34,16,-0.176,319,-1.34,-1,-0.023,-0.054,-0.026,-0.031,-0.077,0.87,-0.84,0.92,5.91,1.14,0.54
20230913,MIN,TBA,20230913MINTBA,35,17,-0.154,320,-1.26,0,-0.002,0.048,0.007,0.05,0.046,-3.44,-1.07,-2.18,-6.24,-1.57,-1.61
20230922,MIN,ANA,20230922MINANA,16,27,0.078,67,0.01,-1,0.023,0.028,0.037,0.005,0.051,-5.52,-1.71,-2.78,2.92,-2.48,-4.99
20230923,MIN,ANA,20230923MINANA,17,28,0.084,69,0.02,0,0.018,0.008,0.043,-0.01,0.026,-2.67,-1.39,-2.01,1.7,-0.81,-2.28
20230924,MIN,ANA,20230924MINANA,16,27,0.076,68,0.02,-1,0.015,0.03,0.04,0.015,0.045,-0.13,-0.77,-1.9,3.4,0.9,-0.16
20230926,MIN,OAK,20230926MINOAK,53,30,0.166,434,0.42,0,0.016,-0.005,0.025,-0.021,0.011,-1.78,-1.31,-0.81,-0.04,0.29,0.2
20230927,MIN,OAK,20230927MINOAK,54,31,0.178,442,0.5,1,0.036,0.022,0.042,-0.014,0.058,3.68,0.38,2.28,11.05,1.11,3.16
20230928,MIN,OAK,20230928MINOAK,55,32,0.189,444,0.52,2,0.033,0.017,0.045,-0.016,0.05,-4.4,-1.27,-1.31,-1.86,-0.25,-0.52
20230413,NYA,MIN,20230413NYAMIN,0,0,0.0,14,1.16,0,0.022,0.166,0.04,0.144,0.188,-2.85,-0.48,0.45,-4.8,-1.5,-0.95
20230414,NYA,MIN,20230414NYAMIN,-1,-1,-0.077,5,0.39,-1,-0.007,0.036,0.015,0.043,0.029,2.61,0.42,1.74,6.97,0.0,2.13
20230415,NYA,MIN,20230415NYAMIN,-2,-2,-0.143,4,0.28,-2,-0.007,0.084,0.003,0.091,0.077,1.78,-0.88,4.23,-1.25,1.53,3.9
20230416,NYA,MIN,20230416NYAMIN,-1,-1,-0.067,9,0.6,-1,-0.009,0.032,0.015,0.041,0.023,0.05,-0.34,1.01,-1.46,-0.45,-0.14
20230418,NYA,ANA,20230418NYAANA,6,5,0.225,26,-0.18,0,-0.015,0.016,-0.025,0.031,0.001,-0.57,-2.09,1.97,4.78,2.53,3.25
20230419,NYA,ANA,20230419NYAANA,5,4,0.133,23,-0.35,-1,-0.007,0.016,-0.024,0.023,0.009,3.15,-0.53,3.37,-0.45,0.84,1.84
20230420,NYA,ANA,20230420NYAANA,6,5,0.194,24,-0.19,0,0.002,-0.007,-0.012,-0.009,-0.005,1.67,-0.99,-2.68,0.34,1.04,0.87
20230421,NYA,TOR,20230421NYATOR,6,2,0.032,42,0.03,0,-0.011,-0.039,0.039,-0.028,-0.05,-2.89,-1.17,1.28,4.49,-2.57,-4.29
20230422,NYA,TOR,20230422NYATOR,5,1,-0.036,37,-0.28,-1,-0.029,-0.051,0.007,-0.022,-0.08,0.95,-0.46,-2.6,3.74,0.0,-2.12
20230423,NYA,TOR,20230423NYATOR,6,2,0.036,38,-0.12,0,-0.031,-0.05,0.004,-0.019,-0.081,2.89,-0.78,-0.23,-0.07,0.82,1.34
20230501,NYA,CLE,20230501NYACLE,8,7,0.227,56,1.43,1,0.014,0.022,0.022,0.008,0.036,0.52,-1.25,0.61,5.77,1.79,1.63
20230502,NYA,CLE,20230502NYACLE,7,6,0.17,55,1.34,0,0.015,0.038,0.02,0.023,0.053,-0.8,-0.8,2.65,-3.17,0.0,1.14
20230503,NYA,CLE,20230503NYACLE,8,7,0.206,57,1.37,1,0.031,0.078,0.038,0.047,0.109,3.1,-0.65,-1.42,5.31,2.24,1.74
20230508,NYA,OAK,20230508NYAOAK,12,7,0.207,52,-1.79,0,-0.022,-0.128,0.007,-0.106,-0.15,-5.19,-0.94,-1.3,1.18,-1.94,-3.82
20230509,NYA,OAK,20230509NYAOAK,13,8,0.253,57,-1.36,1,-0.036,-0.079,-0.032,-0.043,-0.115,5.18,0.53,2.96,10.36,2.22,5.11
20230510,NYA,OAK,20230510NYAOAK,14,9,0.292,62,-1.12,2,-0.058,-0.127,-0.052,-0.069,-0.185,-4.5,-1.74,-0.7,2.25,-1.42,-2.78
20230511,NYA,TBA,20230511NYATBA,13,8,0.013,83,-1.59,0,-0.061,-0.13,-0.047,-0.069,-0.191,1.76,-1.2,-0.08,1.22,0.94,0.84
20230512,NYA,TBA,20230512NYATBA,12,7,-0.042,77,-1.83,-1,-0.03,-0.083,-0.015,-0.053,-0.113,1.12,0.29,2.93,9.9,0.0,2.03
20230513,NYA,TBA,20230513NYATBA,13,8,0.023,78,-1.66,0,-0.05,-0.074,-0.028,-0.024,-0.124,1.87,-0.98,-3.02,-1.18,-0.01,-0.49
20230514,NYA,TBA,20230514NYATBA,14,9,0.08,79,-1.67,1,-0.042,-0.121,-0.04,-0.079,-0.163,-0.16,-0.94,0.52,3.03,-0.37,-1.22
20230523,NYA,BAL,20230523NYABAL,-1,6,-0.009,-19,-0.36,1,-0.011,-0.008,-0.009,0.003,-0.019,-3.71,-1.07,0.08,1.94,-1.06,-2.04
20230524,NYA,BAL,20230524NYABAL,0,7,0.016,-18,-0.33,2,-0.005,0.007,0.009,0.012,0.002,1.28,-0.45,0.24,-0.07,-0.95,-1.12
20230525,NYA,BAL,20230525NYABAL,-1,6,-0.009,-21,-0.4,1,-0.006,0.013,0.003,0.019,0.007,0.62,-0.97,0.18,4.15,0.77,0.27
20230526,NYA,SDN,20230526NYASDN,17,9,0.139,133,0.94,0,0.06,0.086,0.032,0.026,0.146,-5.9,-1.78,-3.37,-9.28,-1.69,-4.6
20230527,NYA,SDN,20230527NYASDN,16,8,0.095,129,0.79,-1,0.03,0.041,0.014,0.011,0.071,-1.93,-0.83,-0.64,0.21,-0.43,-0.88
20230528,NYA,SDN,20230528NYASDN,17,9,0.131,130,0.85,0,0.063,0.104,0.039,0.041,0.167,-0.15,-0.6,-0.62,-0.25,-0.05,-0.36
20230606,NYA,CHA,20230606NYACHA,3,10,0.117,0,0.47,0,-0.012,0.026,-0.001,0.038,0.014,2.06,-0.66,0.42,0.42,0.3,0.39
20230608,NYA,CHA,20230608NYACHA1,2,9,0.095,-1,0.43,-1,-0.009,0.011,0.005,0.02,0.002,-1.22,-1.1,-0.38,-3.35,0.33,0.89
20230608,NYA,CHA,20230608NYACHA2,2,9,0.095,-1,0.43,-1,-0.019,-0.026,-0.004,-0.007,-0.045,0.85,-0.76,1.92,2.56,0.64,2.07
20230609,NYA,BOS,20230609NYABOS,5,11,0.129,-39,-0.47,0,-0.033,-0.039,-0.048,-0.006,-0.072,-2.18,-0.87,1.16,2.76,0.0,-0.23
20230610,NYA,BOS,20230610NYABOS,4,10,0.108,-40,-0.48,-1,-0.041,-0.018,-0.043,0.023,-0.059,-1.88,-1.05,-0.76,0.26,0.33,0.18
20230611,NYA,BOS,20230611NYABOS,5,11,0.124,-38,-0.44,0,-0.031,-0.015,-0.04,0.016,-0.046,1.15,-0.94,0.02,-0.13,0.2,0.31
20230620,NYA,SEA,20230620NYASEA,24,14,0.127,161,-0.48,0,-0.041,-0.02,-0.053,0.021,-0.061,0.36,-0.72,2.26,1.94,0.47,1.17
20230621,NYA,SEA,20230621NYASEA,25,15,0.158,163,-0.3,1,-0.02,0.011,-0.026,0.031,-0.009,0.94,-0.81,2.89,-3.85,-1.27,-0.06
20230622,NYA,SEA,20230622NYASEA,26,16,0.186,165,-0.17,2,-0.016,0.016,-0.021,0.032,0.0,0.59,-0.71,1.03,-4.6,-0.28,1.07
20230623,NYA,TEX,20230623NYATEX,20,10,-0.007,105,-2.03,0,-0.03,-0.028,-0.036,0.002,-0.058,2.22,-0.58,-0.05,0.56,1.48,2.09
20230624,NYA,TEX,20230624NYATEX,19,9,-0.033,103,-1.97,-1,-0.048,-0.037,-0.045,0.011,-0.085,2.63,-0.57,0.5,1.56,1.62,2.13
20230625,NYA,TEX,20230625NYATEX,20,10,-0.003,104,-1.78,0,-0.04,-0.027,-0.042,0.013,-0.067,-0.19,-0.81,0.54,1.71,0.35,0.41
20230703,NYA,BAL,20230703NYABAL,-4,12,0.001,-69,-0.56,0,-0.026,-0.02,-0.038,0.006,-0.046,2.05,-0.49,1.35,-0.08,0.31,1.04
20230704,NYA,BAL,20230704NYABAL,-3,13,0.016,-66,-0.51,1,-0.022,-0.03,-0.036,-0.008,-0.052,-1.11,-1.02,-0.39,1.68,0.66,0.48
20230705,NYA,BAL,20230705NYABAL,-2,14,0.031,-62,-0.44,2,-0.026,-0.021,-0.038,0.005,-0.047,-4.18,-1.15,1.01,0.07,-1.23,-0.7
20230706,NYA,BAL,20230706NYABAL,-3,13,0.016,-65,-0.48,1,-0.032,-0.035,-0.043,-0.003,-0.067,0.78,-0.7,1.1,0.26,0.84,1.46
20230707,NYA,CHN,20230707NYACHN,11,22,0.154,-9,-0.27,0,-0.036,-0.013,-0.042,0.023,-0.049,-6.66,-1.56,-2.9,-8.71,-1.71,-4.77
20230708,NYA,CHN,20230708NYACHN,10,21,0.136,-12,-0.32,-1,-0.038,-0.021,-0.048,0.017,-0.059,-1.78,-0.93,0.19,1.35,-0.47,-0.81
20230709,NYA,CHN,20230709NYACHN,11,22,0.15,-9,-0.27,0,-0.031,-0.008,-0.042,0.023,-0.039,2.05,-0.79,0.91,3.17,1.69,2.08
20230721,NYA,KCA,20230721NYAKCA,20,24,0.292,16,0.6,0,-0.011,0.012,0.002,0.023,0.001,-1.13,-1.03,-2.26,-3.72,-1.5,-2.14
20230722,NYA,KCA,20230722NYAKCA,21,25,0.301,17,0.61,1,-0.011,0.011,0.001,0.022,0.0,-3.06,-1.17,-0.58,2.39,-0.13,-0.91
20230723,NYA,KCA,20230723NYAKCA,22,26,0.31,20,0.64,2,-0.006,0.022,0.005,0.028,0.016,-0.68,-0.69,0.81,0.97,0.13,0.29
20230725,NYA,NYN,20230725NYANYN,30,19,0.169,182,-0.21,0,-0.022,-0.042,-0.041,-0.02,-0.064,-0.46,-1.04,0.48,2.48,0.61,0.64
20230726,NYA,NYN,20230726NYANYN,29,18,0.144,176,-0.35,-1,-0.03,-0.089,-0.046,-0.059,-0.119,7.36,0.48,5.52,6.75,2.45,6.99
20230731,NYA,TBA,20230731NYATBA,26,14,-0.091,196,-0.96,0,-0.015,-0.02,-0.02,-0.005,-0.035,3.58,-0.82,0.97,-3.21,0.37,1.66
20230801,NYA,TBA,20230801NYATBA,25,13,-0.109,192,-0.99,-1,-0.011,-0.001,-0.011,0.01,-0.012,0.31,-0.84,3.95,-1.54,0.41,2.3
20230802,NYA,TBA,20230802NYATBA,24,12,-0.127,189,-1.01,-2,-0.048,-0.07,-0.059,-0.022,-0.118,-0.88,-1.15,-1.53,0.41,-0.78,-1.59
20230803,NYA,HOU,20230803NYAHOU,1,20,-0.014,-16,-0.4,0,-0.014,0.017,-0.024,0.031,0.003,1.04,-0.7,-0.17,-1.14,0.57,1.07
20230804,NYA,HOU,20230804NYAHOU,2,21,-0.002,-15,-0.38,1,-0.023,-0.016,-0.037,0.007,-0.039,2.07,-0.81,0.1,-2.21,1.2,2.11
20230805,NYA,HOU,20230805NYAHOU,1,20,-0.014,-19,-0.43,0,-0.019,0.005,-0.026,0.024,-0.014,0.1,-0.95,-1.0,0.6,0.15,-0.05
20230806,NYA,HOU,20230806NYAHOU,2,21,-0.002,-17,-0.4,1,-0.009,0.02,-0.024,0.029,0.011,1.55,-1.04,3.55,-1.13,-0.62,0.5
20230818,NYA,BOS,20230818NYABOS,-1,19,-0.026,-71,-0.87,-4,-0.056,-0.06,-0.043,-0.004,-0.116,1.79,-0.78,1.78,0.16,0.57,1.4
20230819,NYA,BOS,20230819NYABOS,-2,18,-0.036,-76,-0.91,-5,-0.049,-0.066,-0.037,-0.017,-0.115,-1.63,-0.89,0.2,0.54,-0.48,-0.77
20230820,NYA,BOS,20230820NYABOS,-3,17,-0.046,-83,-0.97,-6,-0.054,-0.075,-0.043,-0.021,-0.129,1.72,-0.88,0.13,1.19,0.24,0.24
20230822,NYA,WAS,20230822NYAWAS,35,21,0.049,261,-0.52,0,-0.009,0.007,0.007,0.016,-0.002,4.15,-0.83,2.6,0.39,1.54,2.87
20230823,NYA,WAS,20230823NYAWAS,34,20,0.028,260,-0.47,-1,-0.028,-0.014,-0.005,0.014,-0.042,3.12,-0.63,0.46,-2.01,0.99,2.18
20230824,NYA,WAS,20230824NYAWAS,35,21,0.046,268,-0.32,0,0.0,0.045,0.01,0.045,0.045,-1.44,-1.15,-1.37,4.53,-1.57,-3.51
20230905,NYA,DET,20230905NYADET,5,13,0.049,14,0.16,2,-0.015,0.025,0.002,0.04,0.01,-1.91,-0.78,-0.73,1.3,-0.4,-1.04
20230906,NYA,DET,20230906NYADET,6,14,0.057,18,0.2,3,-0.031,0.015,-0.019,0.046,-0.016,1.57,-0.51,0.38,3.41,0.47,0.06
20230907,NYA,DET,20230907NYADET,7,15,0.066,19,0.21,4,-0.009,0.038,0.009,0.047,0.029,2.83,-0.66,2.12,-1.98,1.49,3.47
20230908,NYA,MIL,20230908NYAMIL,4,24,-0.032,31,-0.27,0,-0.006,0.034,-0.001,0.04,0.028,0.19,-0.91,-0.17,-1.02,0.04,0.26
20230909,NYA,MIL,20230909NYAMIL,3,23,-0.04,25,-0.32,-1,-0.004,0.046,0.008,0.05,0.042,-0.06,-0.74,0.35,5.87,-0.42,-1.73
20230910,NYA,MIL,20230910NYAMIL,2,22,-0.049,18,-0.38,-2,-0.011,0.022,-0.006,0.033,0.011,-0.88,-0.8,-0.87,0.29,0.0,-0.36
20230919,NYA,TOR,20230919NYATOR,34,10,-0.063,268,-0.57,-1,-0.035,-0.032,-0.019,0.003,-0.067,0.68,-0.9,0.45,-0.06,0.06,0.35
20230920,NYA,TOR,20230920NYATOR,33,9,-0.076,262,-0.65,-2,-0.038,-0.017,-0.013,0.021,-0.055,-0.95,-0.9,0.03,0.78,0.2,0.24
20230921,NYA,TOR,20230921NYATOR,32,8,-0.088,257,-0.69,-3,-0.042,-0.031,-0.023,0.011,-0.073,-2.13,-1.05,-0.77,1.45,-0.15,-0.82
20230922,NYA,ARI,20230922NYAARI,3,22,-0.014,-18,-0.48,0,-0.041,-0.032,-0.024,0.009,-0.073,0.11,-1.03,0.4,-0.98,-0.11,0.16
20230924,NYA,ARI,20230924NYAARI,4,23,-0.006,-12,-0.42,1,-0.02,-0.038,-0.001,-0.018,-0.058,3.34,-0.53,2.7,-1.76,1.32,3.34
20230925,NYA,ARI,20230925NYAARI,3,22,-0.014,-18,-0.47,0,-0.029,-0.033,-0.003,-0.004,-0.062,1.92,-0.7,-0.8,-1.71,0.59,1.14
20230408,NYN,MIA,20230408NYNMIA,1,1,0.125,14,1.75,3,-0.053,-0.07,0.027,-0.017,-0.123,-4.55,-1.01,0.91,5.2,-2.08,-5.24
20230409,NYN,MIA,20230409NYNMIA,2,2,0.223,17,1.89,4,-0.038,0.038,0.027,0.076,0.0,5.25,-1.33,9.0,6.0,-0.75,0.58
20230425,NYN,WAS,20230425NYNWAS,4,-1,0.062,19,-0.5,0,0.006,0.061,0.046,0.055,0.067,-2.31,-1.29,-2.31,-6.94,-0.77,-3.96
20230426,NYN,WAS,20230426NYNWAS,3,-2,-0.016,14,-0.79,-1,-0.035,0.002,-0.012,0.037,-0.033,-2.13,-1.2,-0.81,-0.05,-0.14,-0.46
20230427,NYN,WAS,20230427NYNWAS,2,-3,-0.083,11,-0.89,-2,-0.018,0.004,0.008,0.022,-0.014,-3.18,-0.88,-0.79,-6.35,-0.79,-3.1
20230428,NYN,ATL,20230428NYNATL,0,2,-0.062,-18,-1.52,0,-0.027,-0.104,-0.02,-0.077,-0.131,6.1,-0.35,-0.57,2.83,2.18,2.33
20230501,NYN,ATL,20230501NYNATL1,-1,1,-0.111,-22,-1.63,-1,-0.026,-0.111,-0.02,-0.085,-0.137,-3.0,-0.52,1.66,-5.11,-0.5,0.97
20230501,NYN,ATL,20230501NYNATL2,-1,1,-0.111,-22,-1.63,-1,-0.011,-0.103,-0.007,-0.092,-0.114,0.5,-0.74,1.21,-2.71,0.71,1.71
20230505,NYN,COL,20230505NYNCOL,3,5,0.051,-13,-1.27,0,-0.04,-0.058,-0.022,-0.018,-0.098,2.2,0.43,5.51,11.57,0.55,3.16
20230506,NYN,COL,20230506NYNCOL,4,6,0.091,-12,-1.15,1,-0.051,-0.043,-0.045,0.008,-0.094,-4.27,-1.29,0.14,0.47,-0.18,-0.2
20230507,NYN,COL,20230507NYNCOL,3,5,0.046,-15,-1.22,0,0.002,0.01,0.023,0.008,0.012,2.46,-1.0,-1.93,-4.28,2.46,3.87
20230516,NYN,TBA,20230516NYNTBA,6,0,-0.119,11,-3.25,0,-0.029,-0.056,-0.005,-0.027,-0.085,-3.98,-0.76,0.17,2.77,0.46,-0.23
20230517,NYN,TBA,20230517NYNTBA,5,-1,-0.162,8,-3.29,-1,-0.075,-0.163,-0.066,-0.088,-0.238,1.67,-0.27,3.65,4.11,-0.63,-0.6
20230518,NYN,TBA,20230518NYNTBA,6,0,-0.107,9,-3.17,0,-0.062,-0.098,-0.04,-0.036,-0.16,3.73,-0.26,3.19,-8.02,1.15,4.69
20230519,NYN,CLE,20230519NYNCLE,3,6,0.077,25,0.65,0,0.013,0.064,0.026,0.051,0.077,8.05,-0.59,4.41,0.78,2.33,4.5
20230521,NYN,CLE,20230521NYNCLE1,4,7,0.104,26,0.66,1,0.002,0.045,0.014,0.043,0.047,2.34,-0.56,2.36,-0.93,1.98,3.58
20230521,NYN,CLE,20230521NYNCLE2,4,7,0.104,26,0.66,1,0.019,0.083,0.04,0.064,0.102,1.47,-0.89,0.07,1.13,0.95,1.14
20230530,NYN,PHI,20230530NYNPHI,11,3,0.053,80,0.06,0,-0.013,0.003,-0.004,0.016,-0.01,-3.7,-1.54,3.15,2.74,0.47,1.12
20230531,NYN,PHI,20230531NYNPHI,12,4,0.083,82,0.18,1,-0.018,-0.028,0.005,-0.01,-0.046,3.18,-0.58,3.27,-1.78,0.84,2.62
20230601,NYN,PHI,20230601NYNPHI,13,5,0.111,85,0.29,2,-0.003,0.014,0.016,0.017,0.011,-1.95,-1.09,-0.22,2.33,0.13,-0.4
20230602,NYN,TOR,20230602NYNTOR,14,6,0.022,88,-0.66,0,-0.015,-0.027,0.005,-0.012,-0.042,-0.16,-1.04,-2.61,-1.67,-0.15,-0.9
20230603,NYN,TOR,20230603NYNTOR,13,5,-0.013,85,-0.67,-1,-0.026,-0.06,-0.002,-0.034,-0.086,-1.58,-1.06,0.82,-0.41,0.42,1.0
20230604,NYN,TOR,20230604NYNTOR,12,4,-0.045,84,-0.61,-2,-0.026,-0.052,-0.014,-0.026,-0.078,-3.37,-1.07,2.74,5.76,-2.8,-4.58
20230613,NYN,NYA,20230613NYNNYA,-8,6,-0.142,-40,-0.68,0,0.008,-0.025,0.021,-0.033,-0.017,-1.85,-0.92,-0.87,1.71,-1.61,-3.15
20230614,NYN,NYA,20230614NYNNYA,-9,5,-0.158,-41,-0.69,-1,0.01,-0.015,0.027,-0.025,-0.005,2.2,-0.62,-0.18,-1.64,0.69,1.13
20230616,NYN,SLN,20230616NYNSLN,14,6,-0.037,120,-0.29,0,0.019,-0.008,0.028,-0.027,0.011,1.07,-0.8,2.01,1.46,0.04,0.53
20230617,NYN,SLN,20230617NYNSLN,15,7,-0.005,125,-0.11,1,0.025,-0.002,0.031,-0.027,0.023,-4.59,-1.25,2.72,8.25,-1.97,-3.77
20230618,NYN,SLN,20230618NYNSLN,14,6,-0.036,123,-0.16,0,0.009,0.011,0.018,0.002,0.02,-0.88,-0.91,0.42,2.15,2.01,2.06
20230626,NYN,MIL,20230626NYNMIL,-3,10,-0.067,8,0.0,-3,0.017,0.034,0.021,0.017,0.051,-0.59,-1.01,-1.47,-0.6,-0.19,-0.74
20230627,NYN,MIL,20230627NYNMIL,-4,9,-0.082,7,-0.03,-4,0.006,-0.003,0.008,-0.009,0.003,4.99,-0.36,0.96,2.87,0.94,0.84
20230628,NYN,MIL,20230628NYNMIL,-3,10,-0.065,12,0.06,-3,0.01,0.038,0.01,0.028,0.048,0.02,-0.67,2.72,6.82,-0.2,-0.98
20230629,NYN,MIL,20230629NYNMIL,-4,9,-0.081,9,0.02,-4,0.019,0.039,0.019,0.02,0.058,0.67,-0.98,-0.88,4.73,0.59,-0.39
20230630,NYN,SFN,20230630NYNSFN,10,1,-0.143,93,-1.36,0,-0.019,-0.022,-0.023,-0.003,-0.041,2.58,-1.01,1.65,-4.12,1.24,3.14
20230701,NYN,SFN,20230701NYNSFN,9,0,-0.163,92,-1.35,-1,-0.011,-0.018,-0.011,-0.007,-0.029,1.47,-0.44,1.49,1.87,0.38,0.59
20230702,NYN,SFN,20230702NYNSFN,10,1,-0.137,95,-1.21,0,-0.026,-0.033,-0.008,-0.007,-0.059,-0.08,-0.86,1.3,2.04,-1.33,-2.14
20230714,NYN,LAN,20230714NYNLAN,-10,7,-0.143,-100,-1.43,1,-0.022,-0.063,-0.023,-0.041,-0.085,-0.23,-0.6,0.82,-1.68,-0.31,0.11
20230715,NYN,LAN,20230715NYNLAN,-11,6,-0.155,-106,-1.5,0,-0.029,-0.059,-0.027,-0.03,-0.088,-1.34,-0.73,1.23,4.39,-0.41,-1.38
20230716,NYN,LAN,20230716NYNLAN,-12,5,-0.167,-110,-1.53,-1,-0.025,-0.071,-0.022,-0.046,-0.096,-0.94,-0.86,-0.71,1.76,0.93,0.65
20230718,NYN,CHA,20230718NYNCHA,-3,7,0.003,-33,-0.05,0,-0.007,0.019,0.026,0.026,0.012,2.71,-0.56,1.28,-3.25,0.78,2.21
20230719,NYN,CHA,20230719NYNCHA,-2,8,0.016,-32,-0.03,1,-0.005,0.037,0.023,0.042,0.032,0.68,-0.87,-3.33,0.43,0.6,-0.44
20230720,NYN,CHA,20230720NYNCHA,-1,9,0.029,-28,0.01,2,-0.01,0.03,0.024,0.04,0.02,-4.34,-1.31,-5.16,-10.18,-2.31,-6.21
20230727,NYN,WAS,20230727NYNWAS,24,10,0.057,185,-0.36,-1,-0.018,0.017,0.004,0.035,-0.001,0.28,-0.88,0.94,3.25,-0.17,-0.73
20230728,NYN,WAS,20230728NYNWAS,25,11,0.076,186,-0.29,0,-0.007,0.04,0.008,0.047,0.033,0.27,-0.81,-0.84,-1.05,0.61,0.9
20230729,NYN,WAS,20230729NYNWAS,26,12,0.093,190,-0.18,1,-0.01,0.05,0.011,0.06,0.04,0.5,-1.21,-1.09,-0.92,-0.66,-1.0
20230730,NYN,WAS,20230730NYNWAS,25,11,0.071,185,-0.34,0,-0.023,0.02,-0.001,0.043,-0.003,-1.07,-1.11,0.34,1.11,-0.75,-1.26
20230807,NYN,CHN,20230807NYNCHN,-1,17,-0.037,-81,-1.18,-1,-0.039,-0.02,-0.029,0.019,-0.059,-2.32,-0.97,1.28,2.74,-1.08,-1.73
20230808,NYN,CHN,20230808NYNCHN,0,18,-0.026,-72,-1.07,0,-0.042,-0.036,-0.028,0.006,-0.078,1.92,-0.89,1.19,-2.0,0.47,1.54
20230809,NYN,CHN,20230809NYNCHN,-1,17,-0.037,-73,-1.06,-1,-0.03,-0.022,-0.027,0.008,-0.052,-0.5,-0.75,2.97,2.15,-0.42,-0.09
20230811,NYN,ATL,20230811NYNATL,-12,11,-0.183,-121,-1.79,-2,-0.053,-0.112,-0.042,-0.059,-0.165,0.47,-0.92,-0.14,-2.33,0.42,0.98
20230812,NYN,ATL,20230812NYNATL1,-13,10,-0.191,-128,-1.85,-3,-0.06,-0.144,-0.055,-0.084,-0.204,4.28,-0.77,2.99,-0.26,3.38,5.94
20230812,NYN,ATL,20230812NYNATL2,-13,10,-0.191,-128,-1.85,-3,-0.053,-0.104,-0.037,-0.051,-0.157,-1.0,-0.66,0.07,-8.43,-1.54,-0.45
20230813,NYN,ATL,20230813NYNATL,-15,8,-0.209,-140,-1.93,-5,-0.059,-0.13,-0.042,-0.071,-0.189,-1.17,-0.85,1.26,6.36,-0.82,-2.14
20230814,NYN,PIT,20230814NYNPIT,29,15,0.054,244,0.04,0,0.015,0.006,0.032,-0.009,0.021,0.17,-1.46,-2.89,-0.37,-0.39,-1.31
20230815,NYN,PIT,20230815NYNPIT,30,16,0.07,249,0.12,1,0.024,0.074,0.047,0.05,0.098,-1.32,-1.12,0.59,3.66,0.27,-0.11
20230816,NYN,PIT,20230816NYNPIT,29,15,0.05,246,0.04,0,0.014,0.024,0.012,0.01,0.038,0.88,-0.78,-0.04,-1.19,-0.3,-0.12
20230825,NYN,ANA,20230825NYNANA,-1,15,-0.001,-81,-0.68,0,-0.045,-0.074,-0.036,-0.029,-0.119,-1.04,-1.04,0.31,3.56,-0.09,-0.83
20230826,NYN,ANA,20230826NYNANA,-2,14,-0.01,-83,-0.7,-1,-0.054,-0.097,-0.038,-0.043,-0.151,2.69,-0.8,-0.32,-3.72,-0.1,0.63
20230827,NYN,ANA,20230827NYNANA,-3,13,-0.02,-85,-0.71,-2,-0.046,-0.081,-0.036,-0.035,-0.127,0.53,-0.64,2.3,-0.93,-0.28,0.57
20230828,NYN,TEX,20230828NYNTEX,30,15,-0.013,209,-1.71,0,-0.039,-0.018,-0.019,0.021,-0.057,0.19,-0.89,0.39,0.4,0.83,1.28
20230829,NYN,TEX,20230829NYNTEX,29,14,-0.031,208,-1.67,-1,-0.032,-0.005,-0.021,0.027,-0.037,0.86,-0.63,0.67,-0.57,-2.33,-3.46
20230830,NYN,TEX,20230830NYNTEX,28,13,-0.048,207,-1.61,-2,-0.047,-0.029,-0.029,0.018,-0.076,5.91,-0.53,2.44,1.8,1.8,3.14
20230901,NYN,SEA,20230901NYNSEA,20,5,-0.159,180,-1.46,0,-0.031,0.002,-0.021,0.033,-0.029,-0.92,-0.77,2.49,3.04,-0.86,-1.05
20230902,NYN,SEA,20230902NYNSEA,21,6,-0.142,181,-1.39,1,-0.039,-0.027,-0.035,0.012,-0.066,0.38,-0.62,2.67,0.41,-0.15,0.62
20230903,NYN,SEA,20230903NYNSEA,20,5,-0.154,180,-1.42,0,-0.027,-0.009,-0.015,0.018,-0.036,1.33,-0.58,3.44,0.49,0.38,1.64
20230911,NYN,ARI,20230911NYNARI,-5,17,-0.066,-35,-0.49,3,-0.021,-0.045,-0.005,-0.024,-0.066,-3.53,-1.16,-0.64,-0.68,-1.19,-1.87
20230912,NYN,ARI,20230912NYNARI,-6,16,-0.074,-36,-0.5,2,-0.022,-0.022,-0.01,0.0,-0.044,-0.96,-0.96,6.75,1.58,-0.87,0.61
20230913,NYN,ARI,20230913NYNARI,-5,17,-0.064,-33,-0.47,3,-0.019,-0.028,-0.001,-0.009,-0.047,3.87,-0.52,1.76,-4.62,1.74,4.07
20230914,NYN,ARI,20230914NYNARI,-4,18,-0.055,-27,-0.41,4,-0.026,-0.015,-0.007,0.011,-0.041,-0.02,-0.76,0.52,1.13,-0.26,-0.37
20230915,NYN,CIN,20230915NYNCIN,-9,12,-0.067,-98,-0.74,-1,-0.014,0.009,-0.003,0.023,-0.005,-0.84,-0.96,-0.35,-2.59,-0.69,-0.44
20230916,NYN,CIN,20230916NYNCIN,-10,11,-0.073,-100,-0.74,-2,-0.004,0.013,0.001,0.017,0.009,0.82,-0.67,0.76,-1.5,0.04,0.77
